0.01,0.462579516904628
0.02,0.461555167479749
0.03,0.461549295655784
0.04,0.461549295655784
0.05,0.461549295655784
0.06,0.461549295655784
0.07,0.461549295655784
0.08,0.461549295655784
0.09,0.461549295655784
0.10,0.461549295655784
0.11,0.461549295655784
0.12,0.461549295655784
0.13,0.461549295655784
0.14,0.461549295655784
0.15,0.461549295655784
0.16,0.461549295655784
0.17,0.461549295655784
0.18,0.461549295655784
0.19,0.461549295655784
0.20,0.461549295655784
0.21,0.461549295655784
0.22,0.461549295655784
0.23,0.461549295655784
0.24,0.461549295655784
0.25,0.461549295655784
0.26,0.461748530321705
0.27,0.461947780980134
0.28,0.462147031638563
0.29,0.462346266304483
0.30,0.462545516962912
0.31,0.462744751628833
0.32,0.462944002287262
0.33,0.463143252945691
0.34,0.463342487611612
0.35,0.46354173827004
0.36,0.463740988928469
0.37,0.46394022359439
0.38,0.464139474252819
0.39,0.464338724911248
0.40,0.464537959577169
0.41,0.46473719424309
0.42,0.464936444901518
0.43,0.465135695559947
0.44,0.465334930225868
0.45,0.465534180884297
0.46,0.465733431542726
0.47,0.465932666208647
0.48,0.466131916867076
0.49,0.466331167525504
0.50,0.466530402191425
0.51,0.466729652849854
0.52,0.466928887515775
0.53,0.467128138174204
0.54,0.467327372840125
0.55,0.467526607506045
0.56,0.467725858164474
0.57,0.467925108822903
0.58,0.468124343488824
0.59,0.468323594147253
0.60,0.468522844805682
0.61,0.469082614574229
0.62,0.46962946239623
0.63,0.470176310218232
0.64,0.470723158040233
0.65,0.471270005862235
0.66,0.471816837691728
0.67,0.47236368551373
0.68,0.472910533335732
0.69,0.473457381157733
0.70,0.474004212987227
0.71,0.47455104481672
0.72,0.47509790863123
0.73,0.475644756453231
0.74,0.476191588282725
0.75,0.476738436104726
0.76,0.47728526793422
0.77,0.477832115756221
0.78,0.478378963578223
0.79,0.478925811400224
0.80,0.479472643229718
0.81,0.480019491051719
0.82,0.480566338873721
0.83,0.481113170703214
0.84,0.481660018525216
0.85,0.482206866347218
0.86,0.482753714169219
0.87,0.483300561991221
0.88,0.483847393820714
0.89,0.484394241642716
0.90,0.484941073472209
0.91,0.48823867277182
0.92,0.498131470670653
0.93,0.525477253997136
0.94,0.565329623801851
0.95,0.605181993606566
0.96,0.645034363411281
0.97,0.684886733215997
0.98,0.724739103020712
0.99,0.764591472825428
1.00,0.804443842630143
1.01,0.844296212434858
1.02,0.884148582239574
1.03,0.924000952044289
1.04,0.963853321849005
1.05,1.00370569165372
1.06,1.00653625427798
1.07,1.00964268083844
1.08,1.01301244742729
1.09,1.01663553678705
1.10,1.02050378792288
1.11,1.02461075040205
1.12,1.02895099055287
1.13,1.03351982572487
1.14,1.03831338299334
1.15,1.0433283467183
1.16,1.04815911505242
1.17,1.05319295989116
1.18,1.05844286686418
1.19,1.06359953628942
1.20,1.06816820598433
1.21,1.07295837779744
1.22,1.07796909436372
1.23,1.0822513834629
1.24,1.07901391586048
1.25,1.07590820756009
1.26,1.07255622994469
1.27,1.06932319554491
1.28,1.06619926969143
1.29,1.06317570652917
1.30,1.06024478027256
1.31,1.05739941802626
1.32,1.05463356159062
1.33,1.0519415842766
1.34,1.04931844644106
1.35,1.04675954908342
1.36,1.04426084211848
1.37,1.04181837743503
1.38,1.03942882650631
1.39,1.0370890523444
1.40,1.03479604575364
1.41,1.03254716670554
1.42,1.03034004628481
1.43,1.02817242355885
1.44,1.02604207989353
1.45,1.02394710567471
1.46,1.02188575288332
1.47,1.01985634580565
1.48,1.0178572275923
1.49,1.01588711014469
1.50,1.01394451591357
1.51,1.01202827374981
1.52,1.01013705742415
1.53,1.00826993613798
1.54,1.00642576168306
1.55,1.00460362087264
1.56,1.00280255290046
1.57,1.00102178259421
1.58,0.999260376342325
1.59,0.997517726212219
1.60,0.995792953025644
1.61,0.994085494262915
1.62,0.992394731720728
1.63,0.990720135498229
1.64,0.989060903488473
1.65,0.987416738552758
1.66,0.985787095083919
1.67,0.984171331412688
1.68,0.982569269720967
1.69,0.980980205547384
1.70,0.979403895698417
1.71,0.977839993356139
1.72,0.976288086545257
1.73,0.9747477605863
1.74,0.973218826983002
1.75,0.971700829577465
1.76,0.970193697180815
1.77,0.968696893924725
1.78,0.967210280575033
1.79,0.965733534507108
1.80,0.96426657359545
1.81,0.962808968934956
1.82,0.96136065204112
1.83,0.959921342923745
1.84,0.958490966677763
1.85,0.957069076312983
1.86,0.955655794774032
1.87,0.95425068751566
1.88,0.952853727965507
1.89,0.951464763343694
1.90,0.950083577002276
1.91,0.948710140635424
1.92,0.947344155687566
1.93,0.945985595601194
1.94,0.944634244492887
1.95,0.943290022654801
1.96,0.94195292773244
1.97,0.940622667582711
1.98,0.939299241687916
1.99,0.93798246626224
2.00,0.936672255161479
2.01,0.935526616954175
2.02,0.934382542451829
2.03,0.933245151050732
2.04,0.932114326754712
2.05,0.930990068561191
2.06,0.929872160068579
2.07,0.928760729635594
2.08,0.927655506231428
2.09,0.926556555727734
2.10,0.925463827981273
2.11,0.924377073350559
2.12,0.923296528590444
2.13,0.922221859835165
2.14,0.921153119014978
2.15,0.920090164522586
2.16,0.919033143226799
2.17,0.917981726430331
2.18,0.916936143168353
2.19,0.915896097522987
2.20,0.914861706791357
2.21,0.913832750176041
2.22,0.912809378689609
2.23,0.911791369446776
2.24,0.9107787700035
2.25,0.90977144151248
2.26,0.908769448543497
2.27,0.907772655093442
2.28,0.906781110844983
2.29,0.905794602989932
2.30,0.904813261234055
2.31,0.90383687906283
2.32,0.902865617937606
2.33,0.901899207677784
2.34,0.90093774297572
2.35,0.899981081412337
2.36,0.89902928522987
2.37,0.898082195832255
2.38,0.89713989948248
2.39,0.896202168849703
2.40,0.895269143714186
2.41,0.894340694997758
2.42,0.893416779145705
2.43,0.892497370896419
2.44,0.891582325422488
2.45,0.890671807278924
2.46,0.889765566294802
2.47,0.888863689945464
2.48,0.887966009835111
2.49,0.887072612391757
2.50,0.886183442699505
2.51,0.885298270998792
2.52,0.884417252482596
2.53,0.883540253611702
2.54,0.882667225710581
2.55,0.881798242122243
2.56,0.880933044770968
2.57,0.880071805881701
2.58,0.879214283363996
2.59,0.878360541010318
2.60,0.877434822853006
2.61,0.876427297996404
2.62,0.87542522549739
2.63,0.874428350746762
2.64,0.873436654178704
2.65,0.872450277480592
2.66,0.871468882900613
2.67,0.870492520447199
2.68,0.869521051675976
2.69,0.868554542720083
2.70,0.867592727936011
2.71,0.866635690306036
2.72,0.86568326390667
2.73,0.864735510587997
2.74,0.863792188665612
2.75,0.862853335130101
2.76,0.861918837266929
2.77,0.860988729037357
2.78,0.860062772323386
2.79,0.859141006668686
2.80,0.858223294276053
2.81,0.857309594944692
2.82,0.856399956498074
2.83,0.855494137312563
2.84,0.854592174270533
2.85,0.853693934388373
2.86,0.852799367882885
