 
2.089998, 1, -0.01, 5, 0, 0.1011006375542226996354, 260.9526, -511.6669, -5.557111, 0.000483026, 0.02479935, 20.71558, 0.3020116, 0.2679502, 0.0001962442
 
2.099998, -1, 0, 5, 0, 0.1020408187412223979916591162, 256.8003, -511.6669, -5.557111, 0.000483026, 0.02479935, 20.55028, 0.3020116, 0.2679502, 0.0001962442
 
2.109998, 1, -0.01, 5, 0, 0.1029923729127081982569408838, 252.7078, -511.6669, -5.557111, 0.000483026, 0.02479935, 20.38604, 0.3020116, 0.2679502, 0.0001962442
 
2.119998, -1, 0, 5, 0, 0.1039552711297892900456591162, 248.6741, -511.6669, -5.557111, 0.000483026, 0.02479935, 20.22286, 0.3020116, 0.2679502, 0.0001962442
 
2.129998, 1, -0.01, 5, 0, 0.1049296146785858971659408838, 244.6981, -511.6669, -5.557111, 0.000483026, 0.02479935, 20.0607, 0.3020116, 0.2679502, 0.0001962442
 
2.139998, -1, 0, 5, 0, 0.1059158231730304695576, 240.779, -511.6669, -5.557111, 0.000483026, 0.02479935, 19.89957, 0.3020116, 0.2679502, 0.0001962442
 
2.149998, 1, -0.01, 5, 0, 0.1069138966131225731372591162, 236.9158, -511.6669, -5.557111, 0.000483026, 0.02479935, 19.73945, 0.3020116, 0.2679502, 0.0001962442
 
2.159998, -1, 0, 5, 0, 0.1079243558989147369584, 233.1074, -511.6669, -5.557111, 0.000483026, 0.02479935, 19.58031, 0.3020116, 0.2679502, 0.0001962442
 
2.169998, 1, -0.01, 5, 0, 0.1089472010304073951044, 229.3531, -511.6669, -5.557111, 0.000483026, 0.02479935, 19.42216, 0.3020116, 0.2679502, 0.0001962442
 
2.179998, -1, 0, 5, 0, 0.1099825911715055754326591162, 225.6519, -511.6669, -5.557111, 0.000483026, 0.02479935, 19.26496, 0.3020116, 0.2679502, 0.0001962442
 
2.189998, 1, -0.01, 5, 0, 0.1110311195694912204192, 222.003, -511.6669, -5.557111, 0.000483026, 0.02479935, 19.10872, 0.3020116, 0.2679502, 0.0001962442
 
2.199998, -1, 0, 5, 0, 0.1120929309188240250758591162, 218.4055, -511.6669, -5.557111, 0.000483026, 0.02479935, 18.95341, 0.3020116, 0.2679502, 0.0001962442
 
2.209998, 1, -0.01, 5, 0, 0.1131679673417197641312, 214.8585, -511.6669, -5.557111, 0.000483026, 0.02479935, 18.79902, 0.3020116, 0.2679502, 0.0001962442
 
2.219998, -1, 0, 5, 0, 0.1142569667799205091564591162, 211.3613, -511.6669, -5.557111, 0.000483026, 0.02479935, 18.64554, 0.3020116, 0.2679502, 0.0001962442
 
2.229998, 1, -0.01, 5, 0, 0.1153597845389665651398, 207.913, -511.6669, -5.557111, 0.000483026, 0.02479935, 18.49296, 0.3020116, 0.2679502, 0.0001962442
 
2.239998, -1, 0, 5, 0, 0.1164770428050325659708, 204.5129, -511.6669, -5.557111, 0.000483026, 0.02479935, 18.34127, 0.3020116, 0.2679502, 0.0001962442
 
2.249998, 1, -0.01, 5, 0, 0.1176089152114693064358, 201.1602, -511.6669, -5.557111, 0.000483026, 0.02479935, 18.19044, 0.3020116, 0.2679502, 0.0001962442
 
2.259998, -1, 0, 5, 0, 0.1187556332694113725092, 197.8542, -511.6669, -5.557111, 0.000483026, 0.02479935, 18.04048, 0.3020116, 0.2679502, 0.0001962442
 
2.269998, 1, -0.01, 5, 0, 0.1199175008372230529768591162, 194.594, -511.6669, -5.557111, 0.000483026, 0.02479935, 17.89137, 0.3020116, 0.2679502, 0.0001962442
 
2.279998, -1, 0, 5, 0, 0.1210950966927403786914, 191.3791, -511.6669, -5.557111, 0.000483026, 0.02479935, 17.74309, 0.3020116, 0.2679502, 0.0001962442
 
2.289998, 1, -0.01, 5, 0, 0.1222882616720587558788, 188.2086, -511.6669, -5.557111, 0.000483026, 0.02479935, 17.59563, 0.3020116, 0.2679502, 0.0001962442
 
2.299998, -1, 0, 5, 0, 0.1234977626558115005792591162, 185.082, -511.6669, -5.557111, 0.000483026, 0.02479935, 17.44899, 0.3020116, 0.2679502, 0.0001962442
 
2.309998, 1, -0.01, 5, 0, 0.1247237588079032065668, 181.9984, -511.6669, -5.557111, 0.000483026, 0.02479935, 17.30315, 0.3020116, 0.2679502, 0.0001962442
 
2.319998, -1, 0, 5, 0, 0.1259665829255902752630, 178.9573, -511.6669, -5.557111, 0.000483026, 0.02479935, 17.1581, 0.3020116, 0.2679502, 0.0001962442
 
2.329998, 1, -0.01, 5, 0, 0.1272269150728304082732, 175.9581, -511.6669, -5.557111, 0.000483026, 0.02479935, 17.01383, 0.3020116, 0.2679502, 0.0001962442
 
2.339998, -1, 0, 5, 0, 0.1285047118412860154216591162, 173, -511.6669, -5.557111, 0.000483026, 0.02479935, 16.87033, 0.3020116, 0.2679502, 0.0001962442
 
2.349998, 1, -0.01, 5, 0, 0.1298005664782390391844, 170.0824, -511.6669, -5.557111, 0.000483026, 0.02479935, 16.72759, 0.3020116, 0.2679502, 0.0001962442
 
2.359998, -1, 0, 5, 0, 0.1311146815559326763724, 167.2049, -511.6669, -5.557111, 0.000483026, 0.02479935, 16.5856, 0.3020116, 0.2679502, 0.0001962442
 
2.369998, 1, -0.01, 5, 0, 0.1324477805466625081556591162, 164.3666, -511.6669, -5.557111, 0.000483026, 0.02479935, 16.44434, 0.3020116, 0.2679502, 0.0001962442
 
2.379998, -1, 0, 5, 0, 0.1338000515532250962494591162, 161.5672, -511.6669, -5.557111, 0.000483026, 0.02479935, 16.30382, 0.3020116, 0.2679502, 0.0001962442
 
2.389998, 1, -0.01, 5, 0, 0.1351719141895520224268591162, 158.806, -511.6669, -5.557111, 0.000483026, 0.02479935, 16.16401, 0.3020116, 0.2679502, 0.0001962442
 
2.399998, -1, 0, 5, 0, 0.1365636723140072860848, 156.0824, -511.6669, -5.557111, 0.000483026, 0.02479935, 16.0249, 0.3020116, 0.2679502, 0.0001962442
 
2.409998, 1, -0.01, 5, 0, 0.1379760204599947898409408838, 153.396, -511.6669, -5.557111, 0.000483026, 0.02479935, 15.8865, 0.3020116, 0.2679502, 0.0001962442
 
2.419998, -1, 0, 5, 0, 0.1394091901386494090586, 150.746, -511.6669, -5.557111, 0.000483026, 0.02479935, 15.74879, 0.3020116, 0.2679502, 0.0001962442
 
2.429998, 1, -0.01, 5, 0, 0.1408637745972530862138, 148.1322, -511.6669, -5.557111, 0.000483026, 0.02479935, 15.61175, 0.3020116, 0.2679502, 0.0001962442
 
2.439998, -1, 0, 5, 0, 0.1423406420025608080994591162, 145.5538, -511.6669, -5.557111, 0.000483026, 0.02479935, 15.47539, 0.3020116, 0.2679502, 0.0001962442
 
2.449998, 1, -0.01, 5, 0, 0.1438398068240181969500591162, 143.0105, -511.6669, -5.557111, 0.000483026, 0.02479935, 15.33969, 0.3020116, 0.2679502, 0.0001962442
 
2.459998, -1, 0, 5, 0, 0.145361934656137187442, 140.5016, -511.6669, -5.557111, 0.000483026, 0.02479935, 15.20464, 0.3020116, 0.2679502, 0.0001962442
 
2.469998, 1, -0.01, 5, 0, 0.146907271479498566562, 138.0268, -511.6669, -5.557111, 0.000483026, 0.02479935, 15.07023, 0.3020116, 0.2679502, 0.0001962442
 
2.479998, -1, 0, 5, 0, 0.14847677227753235676, 135.5856, -511.6669, -5.557111, 0.000483026, 0.02479935, 14.93645, 0.3020116, 0.2679502, 0.0001962442
 
2.489998, 1, -0.01, 5, 0, 0.150071015828075022972, 133.1774, -511.6669, -5.557111, 0.000483026, 0.02479935, 14.80331, 0.3020116, 0.2679502, 0.0001962442
 
2.499998, -1, 0, 5, 0, 0.151690291520044797666, 130.8019, -511.6669, -5.557111, 0.000483026, 0.02479935, 14.67078, 0.3020116, 0.2679502, 0.0001962442
 
2.509998, 1, -0.01, 5, 0, 0.153335467520196378246, 128.4585, -511.6669, -5.557111, 0.000483026, 0.02479935, 14.53885, 0.3020116, 0.2679502, 0.0001962442
 
2.519998, -1, 0, 5, 0, 0.155007122606366229648, 126.1469, -511.6669, -5.557111, 0.000483026, 0.02479935, 14.40754, 0.3020116, 0.2679502, 0.0001962442
 
2.529998, 1, -0.01, 5, 0, 0.156705835556390816808, 123.8666, -511.6669, -5.557111, 0.000483026, 0.02479935, 14.27681, 0.3020116, 0.2679502, 0.0001962442
 
2.539998, -1, 0, 5, 0, 0.158432329842565720896, 121.6173, -511.6669, -5.557111, 0.000483026, 0.02479935, 14.14667, 0.3020116, 0.2679502, 0.0001962442
 
2.549998, 1, -0.01, 5, 0, 0.160187184242727406848, 119.3983, -511.6669, -5.557111, 0.000483026, 0.02479935, 14.0171, 0.3020116, 0.2679502, 0.0001962442
 
2.559998, -1, 0, 5, 0, 0.161971266923630572068, 117.2094, -511.6669, -5.557111, 0.000483026, 0.02479935, 13.8881, 0.3020116, 0.2679502, 0.0001962442
 
2.569998, 1, -0.01, 5, 0, 0.163785156663111681492, 115.0502, -511.6669, -5.557111, 0.000483026, 0.02479935, 13.75966, 0.3020116, 0.2679502, 0.0001962442
 
2.579998, -1, 0, 5, 0, 0.165629576933466316290, 112.9202, -511.6669, -5.557111, 0.000483026, 0.02479935, 13.63177, 0.3020116, 0.2679502, 0.0001962442
 
2.589998, 1, -0.01, 5, 0, 0.16750554059590829010, 110.8192, -511.6669, -5.557111, 0.000483026, 0.02479935, 13.50444, 0.3020116, 0.2679502, 0.0001962442
 
2.599998, -1, 0, 5, 0, 0.169413337039355835390, 108.7467, -511.6669, -5.557111, 0.000483026, 0.02479935, 13.37764, 0.3020116, 0.2679502, 0.0001962442
 
2.609998, 1, -0.01, 5, 0, 0.171354268513940998266, 106.7023, -511.6669, -5.557111, 0.000483026, 0.02479935, 13.25137, 0.3020116, 0.2679502, 0.0001962442
 
2.619998, -1, 0, 5, 0, 0.173328913797500243664, 104.6857, -511.6669, -5.557111, 0.000483026, 0.02479935, 13.12562, 0.3020116, 0.2679502, 0.0001962442
 
2.629998, 1, -0.01, 5, 0, 0.175338575140165617690, 102.6966, -511.6669, -5.557111, 0.000483026, 0.02479935, 13.0004, 0.3020116, 0.2679502, 0.0001962442
 
2.639998, -1, 0, 5, 0, 0.17738383131977358528, 100.7346, -511.6669, -5.557111, 0.000483026, 0.02479935, 12.87568, 0.3020116, 0.2679502, 0.0001962442
 
2.649998, 1, -0.01, 5, 0, 0.179465695197537960072, 98.79921, -511.6669, -5.557111, 0.000483026, 0.02479935, 12.75146, 0.3020116, 0.2679502, 0.0001962442
 
2.659998, -1, 0, 5, 0, 0.181585034940213439470, 96.8903, -511.6669, -5.557111, 0.000483026, 0.02479935, 12.62774, 0.3020116, 0.2679502, 0.0001962442
 
2.669998, 1, -0.01, 5, 0, 0.183743297492391185814, 95.00751, -511.6669, -5.557111, 0.000483026, 0.02479935, 12.50451, 0.3020116, 0.2679502, 0.0001962442
 
2.679998, -1, 0, 5, 0, 0.185940627548530315338, 93.15046, -511.6669, -5.557111, 0.000483026, 0.02479935, 12.38176, 0.3020116, 0.2679502, 0.0001962442
 
2.689998, 1, -0.01, 5, 0, 0.188178906136599339084, 91.31886, -511.6669, -5.557111, 0.000483026, 0.02479935, 12.25949, 0.3020116, 0.2679502, 0.0001962442
 
2.699998, -1, 0, 5, 0, 0.190459001423352954456, 89.5124, -511.6669, -5.557111, 0.000483026, 0.02479935, 12.13769, 0.3020116, 0.2679502, 0.0001962442
 
2.709998, 1, -0.01, 5, 0, 0.192781926270004975092, 87.73078, -511.6669, -5.557111, 0.000483026, 0.02479935, 12.01635, 0.3020116, 0.2679502, 0.0001962442
 
2.719998, -1, 0, 5, 0, 0.195149127621146563332, 85.97366, -511.6669, -5.557111, 0.000483026, 0.02479935, 11.89547, 0.3020116, 0.2679502, 0.0001962442
 
2.729998, 1, -0.01, 5, 0, 0.197561907726909765282, 84.24082, -511.6669, -5.557111, 0.000483026, 0.02479935, 11.77503, 0.3020116, 0.2679502, 0.0001962442
 
2.739998, -1, 0, 5, 0, 0.200021134754049278346, 82.53189, -511.6669, -5.557111, 0.000483026, 0.02479935, 11.65504, 0.3020116, 0.2679502, 0.0001962442
 
2.749998, 1, -0.01, 5, 0, 0.202528979119451846034, 80.84662, -511.6669, -5.557111, 0.000483026, 0.02479935, 11.53549, 0.3020116, 0.2679502, 0.0001962442
 
2.759998, -1, 0, 5, 0, 0.205086164295413049516, 79.18477, -511.6669, -5.557111, 0.000483026, 0.02479935, 11.41637, 0.3020116, 0.2679502, 0.0001962442
 
2.769998, 1, -0.01, 5, 0, 0.207694137226524051132, 77.54606, -511.6669, -5.557111, 0.000483026, 0.02479935, 11.29768, 0.3020116, 0.2679502, 0.0001962442
 
2.779998, -1, 0, 5, 0, 0.210354489551835129456, 75.93018, -511.6669, -5.557111, 0.000483026, 0.02479935, 11.1794, 0.3020116, 0.2679502, 0.0001962442
 
2.789998, 1, -0.01, 5, 0, 0.213068668215937446828, 74.33692, -511.6669, -5.557111, 0.000483026, 0.02479935, 11.06154, 0.3020116, 0.2679502, 0.0001962442
 
2.799998, -1, 0, 5, 0, 0.215838409552340398056, 72.76601, -511.6669, -5.557111, 0.000483026, 0.02479935, 10.94409, 0.3020116, 0.2679502, 0.0001962442
 
2.809998, 1, -0.01, 5, 0, 0.218665594589012494182, 71.21716, -511.6669, -5.557111, 0.000483026, 0.02479935, 10.82703, 0.3020116, 0.2679502, 0.0001962442
 
2.819998, -1, 0, 5, 0, 0.221552104353922246248, 69.69014, -511.6669, -5.557111, 0.000483026, 0.02479935, 10.71038, 0.3020116, 0.2679502, 0.0001962442
 
2.829998, 1, -0.01, 5, 0, 0.224499530486119932828, 68.18472, -511.6669, -5.557111, 0.000483026, 0.02479935, 10.59411, 0.3020116, 0.2679502, 0.0001962442
 
2.839998, -1, 0, 5, 0, 0.227509609319114948730, 66.70071, -511.6669, -5.557111, 0.000483026, 0.02479935, 10.47824, 0.3020116, 0.2679502, 0.0001962442
 
2.849998, 1, -0.01, 5, 0, 0.230584221880875804996, 65.23783, -511.6669, -5.557111, 0.000483026, 0.02479935, 10.36274, 0.3020116, 0.2679502, 0.0001962442
 
2.859998, -1, 0, 5, 0, 0.233725249199371012668, 63.79583, -511.6669, -5.557111, 0.000483026, 0.02479935, 10.24762, 0.3020116, 0.2679502, 0.0001962442
 
2.869998, 1, -0.01, 5, 0, 0.236935585163782896426, 62.37452, -511.6669, -5.557111, 0.000483026, 0.02479935, 10.13286, 0.3020116, 0.2679502, 0.0001962442
 
2.879998, -1, 0, 5, 0, 0.240216966107620851078, 60.97365, -511.6669, -5.557111, 0.000483026, 0.02479935, 10.01847, 0.3020116, 0.2679502, 0.0001962442
 
2.889998, 1, -0.01, 5, 0, 0.243571851836689852602, 59.59305, -511.6669, -5.557111, 0.000483026, 0.02479935, 9.904442, 0.3020116, 0.2679502, 0.0001962442
 
2.899998, -1, 0, 5, 0, 0.247002268073417528274, 58.23245, -511.6669, -5.557111, 0.000483026, 0.02479935, 9.790762, 0.3020116, 0.2679502, 0.0001962442
 
2.909998, 1, -0.01, 5, 0, 0.250511398095904435242, 56.89167, -511.6669, -5.557111, 0.000483026, 0.02479935, 9.677431, 0.3020116, 0.2679502, 0.0001962442
 
2.919998, -1, 0, 5, 0, 0.2541015570154978801945911623, 55.57053, -511.6669, -5.557111, 0.000483026, 0.02479935, 9.564445, 0.3020116, 0.2679502, 0.0001962442
 
2.929998, 1, -0.01, 5, 0, 0.257775349332457614510, 54.26882, -511.6669, -5.557111, 0.000483026, 0.02479935, 9.451797, 0.3020116, 0.2679502, 0.0001962442
 
2.939998, -1, 0, 5, 0, 0.2615355242415097405234088377, 52.98633, -511.6669, -5.557111, 0.000483026, 0.02479935, 9.339482, 0.3020116, 0.2679502, 0.0001962442
 
2.949998, 1, -0.01, 5, 0, 0.265385120326298593038, 51.72286, -511.6669, -5.557111, 0.000483026, 0.02479935, 9.227495, 0.3020116, 0.2679502, 0.0001962442
 
2.959998, -1, 0, 5, 0, 0.2693277549482962901254088377, 50.47823, -511.6669, -5.557111, 0.000483026, 0.02479935, 9.115831, 0.3020116, 0.2679502, 0.0001962442
 
2.969998, 1, -0.01, 5, 0, 0.273366611385609176712, 49.25225, -511.6669, -5.557111, 0.000483026, 0.02479935, 9.004485, 0.3020116, 0.2679502, 0.0001962442
 
2.979998, -1, 0, 5, 0, 0.2775050176107940322905911623, 48.04476, -511.6669, -5.557111, 0.000483026, 0.02479935, 8.893455, 0.3020116, 0.2679502, 0.0001962442
 
2.989998, 1, -0.01, 5, 0, 0.281746301596407636354, 46.85556, -511.6669, -5.557111, 0.000483026, 0.02479935, 8.782732, 0.3020116, 0.2679502, 0.0001962442
 
2.999998, -1, 0, 5, 0, 0.28609422539839135182, 45.68449, -511.6669, -5.557111, 0.000483026, 0.02479935, 8.672316, 0.3020116, 0.2679502, 0.0001962442
 
3.009998, 1, -0.01, 5, 0, 0.290552840461598986296, 44.53138, -511.6669, -5.557111, 0.000483026, 0.02479935, 8.562199, 0.3020116, 0.2679502, 0.0001962442
 
3.019998, -1, 0, 5, 0, 0.295126487619804026802, 43.39603, -511.6669, -5.557111, 0.000483026, 0.02479935, 8.452374, 0.3020116, 0.2679502, 0.0001962442
 
3.029998, 1, -0.01, 5, 0, 0.299819652401239076592, 42.27833, -511.6669, -5.557111, 0.000483026, 0.02479935, 8.342845, 0.3020116, 0.2679502, 0.0001962442
 
3.039998, -1, 0, 5, 0, 0.304636530945218506452, 41.17806, -511.6669, -5.557111, 0.000483026, 0.02479935, 8.2336, 0.3020116, 0.2679502, 0.0001962442
 
3.049998, 1, -0.01, 5, 0, 0.309582332252270500806, 40.0951, -511.6669, -5.557111, 0.000483026, 0.02479935, 8.124636, 0.3020116, 0.2679502, 0.0001962442
 
3.059998, -1, 0, 5, 0, 0.314661397156168546674, 39.02929, -511.6669, -5.557111, 0.000483026, 0.02479935, 8.01595, 0.3020116, 0.2679502, 0.0001962442
 
3.069998, 1, -0.01, 5, 0, 0.3198792240463576140034088377, 37.98046, -511.6669, -5.557111, 0.000483026, 0.02479935, 7.907537, 0.3020116, 0.2679502, 0.0001962442
 
3.079998, -1, 0, 5, 0, 0.325241745395665809222, 36.94848, -511.6669, -5.557111, 0.000483026, 0.02479935, 7.799394, 0.3020116, 0.2679502, 0.0001962442
 
3.089998, 1, -0.01, 5, 0, 0.3307544595935366553325911623, 35.93319, -511.6669, -5.557111, 0.000483026, 0.02479935, 7.691514, 0.3020116, 0.2679502, 0.0001962442
 
3.099998, -0.985319, 0, 5, 0, 0.336423588501709256508, 34.93444, -511.6669, -5.557111, 0.000483026, 0.02479935, 7.583894, 0.3020116, 0.2679502, 0.0001962442
 
3.109998, 1, -0.00985319, 5, 0, 0.342266206066363669194, 33.9521, -511.6669, -5.557111, 0.000483026, 0.02479935, 7.476529, 0.3020116, 0.2679502, 0.0001962442
 
3.119998, -1, 0.00014681, 5, 0, 0.3482892576215374726225911623, 32.98602, -511.6669, -5.557111, 0.000483026, 0.02479935, 7.369414, 0.3020116, 0.2679502, 0.0001962442
 
3.129997, 1, -0.00985319, 5, 0, 0.3544886917223725183525911623, 32.03608, -511.6669, -5.557111, 0.000483026, 0.02479935, 7.262549, 0.3020116, 0.2679502, 0.0001962442
 
3.139997, -1, 0.00014681, 5, 0, 0.360872755953038431722, 31.10215, -511.6669, -5.557111, 0.000483026, 0.02479935, 7.155926, 0.3020116, 0.2679502, 0.0001962442
 
3.149997, 1, -0.00985319, 5, 0, 0.367451144842298894298, 30.184, -511.6669, -5.557111, 0.000483026, 0.02479935, 7.049533, 0.3020116, 0.2679502, 0.0001962442
 
3.159997, -1, 0.00014681, 5, 0, 0.374235433946881757856, 29.28157, -511.6669, -5.557111, 0.000483026, 0.02479935, 6.943371, 0.3020116, 0.2679502, 0.0001962442
 
3.169997, 1, -0.00985319, 5, 0, 0.381234594323252228904, 28.3947, -511.6669, -5.557111, 0.000483026, 0.02479935, 6.837433, 0.3020116, 0.2679502, 0.0001962442
 
3.179997, -1, 0.00014681, 5, 0, 0.388458609889089327588, 27.52328, -511.6669, -5.557111, 0.000483026, 0.02479935, 6.731717, 0.3020116, 0.2679502, 0.0001962442
 
3.189997, 1, -0.00985319, 5, 0, 0.395918043339908538990, 26.66722, -511.6669, -5.557111, 0.000483026, 0.02479935, 6.626219, 0.3020116, 0.2679502, 0.0001962442
 
3.199997, -1, 0.00014681, 5, 0, 0.4036233126767647850134088377, 25.82637, -511.6669, -5.557111, 0.000483026, 0.02479935, 6.520934, 0.3020116, 0.2679502, 0.0001962442
 
3.209997, 1, -0.00985319, 5, 0, 0.4115858487619311420334088377, 25.00065, -511.6669, -5.557111, 0.000483026, 0.02479935, 6.415861, 0.3020116, 0.2679502, 0.0001962442
 
3.219997, -1, 0.00014681, 5, 0, 0.419818384707809838642, 24.18994, -511.6669, -5.557111, 0.000483026, 0.02479935, 6.310995, 0.3020116, 0.2679502, 0.0001962442
 
3.229997, 1, -0.00985319, 5, 0, 0.42833466648801402318, 23.39413, -511.6669, -5.557111, 0.000483026, 0.02479935, 6.206333, 0.3020116, 0.2679502, 0.0001962442
 
3.239997, -1, 0.00014681, 5, 0, 0.43714800599278383612, 22.61311, -511.6669, -5.557111, 0.000483026, 0.02479935, 6.101868, 0.3020116, 0.2679502, 0.0001962442
 
3.249997, 1, -0.00985319, 5, 0, 0.446274609001540295670, 21.84679, -511.6669, -5.557111, 0.000483026, 0.02479935, 5.997602, 0.3020116, 0.2679502, 0.0001962442
 
3.259997, -1, 0.00014681, 5, 0, 0.4557298131269511695785911623, 21.09509, -511.6669, -5.557111, 0.000483026, 0.02479935, 5.89353, 0.3020116, 0.2679502, 0.0001962442
 
3.269997, 1, -0.00985319, 5, 0, 0.465530547620728716390, 20.35788, -511.6669, -5.557111, 0.000483026, 0.02479935, 5.789648, 0.3020116, 0.2679502, 0.0001962442
 
3.279997, -1, 0.00014681, 5, 0, 0.475695333373644154890, 19.63507, -511.6669, -5.557111, 0.000483026, 0.02479935, 5.685951, 0.3020116, 0.2679502, 0.0001962442
 
3.289997, 1, -0.00985319, 5, 0, 0.486243414748758497256, 18.92657, -511.6669, -5.557111, 0.000483026, 0.02479935, 5.582438, 0.3020116, 0.2679502, 0.0001962442
 
3.299997, -1, 0.00014681, 5, 0, 0.497196640609398294822, 18.2323, -511.6669, -5.557111, 0.000483026, 0.02479935, 5.479106, 0.3020116, 0.2679502, 0.0001962442
 
3.309997, 1, -0.00985319, 5, 0, 0.508577149207808331390, 17.55217, -511.6669, -5.557111, 0.000483026, 0.02479935, 5.375951, 0.3020116, 0.2679502, 0.0001962442
 
3.319997, -1, 0.00014681, 5, 0, 0.520409827990956599208, 16.88606, -511.6669, -5.557111, 0.000483026, 0.02479935, 5.272968, 0.3020116, 0.2679502, 0.0001962442
 
3.329997, 1, -0.00985319, 5, 0, 0.5327215901282387178, 16.23393, -511.6669, -5.557111, 0.000483026, 0.02479935, 5.170157, 0.3020116, 0.2679502, 0.0001962442
 
3.339997, -1, 0.00014681, 5, 0, 0.545539204094591190456, 15.59567, -511.6669, -5.557111, 0.000483026, 0.02479935, 5.067513, 0.3020116, 0.2679502, 0.0001962442
 
3.349997, 1, -0.00985319, 5, 0, 0.558893489809805775018, 14.97122, -511.6669, -5.557111, 0.000483026, 0.02479935, 4.965034, 0.3020116, 0.2679502, 0.0001962442
 
3.359997, -1, 0.00014681, 5, 0, 0.5728172929161004096594088377, 14.36048, -511.6669, -5.557111, 0.000483026, 0.02479935, 4.862717, 0.3020116, 0.2679502, 0.0001962442
 
3.369997, 1, -0.00985319, 5, 0, 0.5873462082504205818334088377, 13.76337, -511.6669, -5.557111, 0.000483026, 0.02479935, 4.760558, 0.3020116, 0.2679502, 0.0001962442
 
3.379997, -1, 0.00014681, 5, 0, 0.602519592705645907188, 13.17982, -511.6669, -5.557111, 0.000483026, 0.02479935, 4.658554, 0.3020116, 0.2679502, 0.0001962442
 
3.389997, 1, -0.00985319, 5, 0, 0.618378828897080734758, 12.60977, -511.6669, -5.557111, 0.000483026, 0.02479935, 4.556703, 0.3020116, 0.2679502, 0.0001962442
 
3.399997, -1, 0.00014681, 5, 0, 0.634969640273807241432, 12.05313, -511.6669, -5.557111, 0.000483026, 0.02479935, 4.455002, 0.3020116, 0.2679502, 0.0001962442
 
3.409997, 1, -0.00985319, 5, 0, 0.6523422358131373134634088377, 11.50984, -511.6669, -5.557111, 0.000483026, 0.02479935, 4.353448, 0.3020116, 0.2679502, 0.0001962442
 
3.419997, -1, 0.00014681, 5, 0, 0.67055029715940741450, 10.97983, -511.6669, -5.557111, 0.000483026, 0.02479935, 4.25204, 0.3020116, 0.2679502, 0.0001962442
 
3.429997, 1, -0.00985319, 5, 0, 0.689653727818687324584, 10.46303, -511.6669, -5.557111, 0.000483026, 0.02479935, 4.150774, 0.3020116, 0.2679502, 0.0001962442
 
3.439997, -1, 0.00014681, 5, 0, 0.7097174956031202327814088377, 9.959386, -511.6669, -5.557111, 0.000483026, 0.02479935, 4.049648, 0.3020116, 0.2679502, 0.0001962442
 
3.449997, 1, -0.00985319, 5, 0, 0.730812356103218318352, 9.468824, -511.6669, -5.557111, 0.000483026, 0.02479935, 3.948661, 0.3020116, 0.2679502, 0.0001962442
 
3.459997, -1, 0.00014681, 5, 0, 0.753018614743786750332, 8.991274, -511.6669, -5.557111, 0.000483026, 0.02479935, 3.847805, 0.3020116, 0.2679502, 0.0001962442
 
3.469997, 1, -0.00985319, 5, 0, 0.77642178595016466996, 8.526689, -511.6669, -5.557111, 0.000483026, 0.02479935, 3.747083, 0.3020116, 0.2679502, 0.0001962442
 
3.479997, -1, 0.00014681, 5, 0, 0.8011183809265811583694088377, 8.075009, -511.6669, -5.557111, 0.000483026, 0.02479935, 3.646493, 0.3020116, 0.2679502, 0.0001962442
 
3.489997, 1, -0.00985319, 5, 0, 0.827214171322654523448, 7.636181, -511.6669, -5.557111, 0.000483026, 0.02479935, 3.546031, 0.3020116, 0.2679502, 0.0001962442
 
3.499997, -1, 0.00014681, 5, 0, 0.8548280959837725217654088377, 7.210146, -511.6669, -5.557111, 0.000483026, 0.02479935, 3.445698, 0.3020116, 0.2679502, 0.0001962442
 
3.509997, 1, -0.00985319, 5, 0, 0.884092116256654946508, 6.796853, -511.6669, -5.557111, 0.000483026, 0.02479935, 3.34549, 0.3020116, 0.2679502, 0.0001962442
 
3.519997, -1, 0.00014681, 5, 0, 0.915154109878514247990, 6.396247, -511.6669, -5.557111, 0.000483026, 0.02479935, 3.245405, 0.3020116, 0.2679502, 0.0001962442
 
3.529997, 1, -0.00985319, 5, 0, 0.948171649115329451982, 6.008302, -511.6669, -5.557111, 0.000483026, 0.02479935, 3.14545, 0.3020116, 0.2679502, 0.0001962442
 
3.539997, -1, 0.00014681, 5, 0, 0.983323431624109107474, 5.632954, -511.6669, -5.557111, 0.000483026, 0.02479935, 3.045619, 0.3020116, 0.2679502, 0.0001962442
 
3.549997, 1, -0.00985319, 5, 0, 1.020819553759489986234, 5.270157, -511.6669, -5.557111, 0.000483026, 0.02479935, 2.945912, 0.3020116, 0.2679502, 0.0001962442
 
3.559997, -1, 0.00014681, 5, 0, 1.0608963015732074514394088377, 4.919863, -511.6669, -5.557111, 0.000483026, 0.02479935, 2.846329, 0.3020116, 0.2679502, 0.0001962442
 
3.569997, 1, -0.00985319, 5, 0, 1.103824687787190550206, 4.582025, -511.6669, -5.557111, 0.000483026, 0.02479935, 2.746868, 0.3020116, 0.2679502, 0.0001962442
 
3.579997, -1, 0.00014681, 5, 0, 1.149912188127056938950, 4.256598, -511.6669, -5.557111, 0.000483026, 0.02479935, 2.64753, 0.3020116, 0.2679502, 0.0001962442
 
